Wed Feb 19 15:42:59 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475003593187, played: 22h 0m 6s, session: 0s) on corellia at -139 -4725 - playerLoggedIn
Wed Feb 19 20:39:36 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 45m 23s, session: 0s) on naboo at 4883 6064 - playerLoggedIn
Wed Feb 19 20:40:36 2025 [ServerEventAutomation] playerEvent Figo (account_id: 37, oid: 281475004046527, played: 4h 7m 56s, session: 3h 13m 12s) on corellia at -58 -4970 - playerLoggedOut
Wed Feb 19 20:40:40 2025 [ServerEventAutomation] playerEvent Figo (account_id: 37, oid: 281475004046527, played: 4h 7m 57s, session: 0s) on corellia at -58 -4970 - playerLoggedIn
Wed Feb 19 20:42:35 2025 [ServerEventAutomation] playerEvent Figo (account_id: 37, oid: 281475004046527, played: 4h 9m 52s, session: 1m 55s) on corellia at -57 -4967 - playerLoggedOut
Wed Feb 19 20:42:48 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 9m 18s, session: 4m 45s) on naboo at 5312 6429 - playerLoggedOut
Wed Feb 19 20:44:55 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 50m 42s, session: 5m 18s) on naboo at 5177 6511 - playerLoggedOut
Wed Feb 19 20:50:05 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 9m 19s, session: 0s) on naboo at 5312 6429 - playerLoggedIn
Wed Feb 19 20:50:28 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 9m 41s, session: 21s) on naboo at 5312 6429 - playerLoggedOut
Wed Feb 19 20:51:04 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 50m 43s, session: 0s) on naboo at 5179 6510 - playerLoggedIn
Wed Feb 19 20:51:47 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 51m 26s, session: 42s) on naboo at 5179 6510 - playerLoggedOut
Wed Feb 19 20:51:59 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475003593187, played: 1d 2h 33m 29s, session: 3h 8m 18s) on corellia at -114 -5739 - playerLoggedOut
Wed Feb 19 20:52:08 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 4m 31s, session: 3h 10m 16s) on corellia at 154 -5962 - playerLoggedOut
Wed Feb 19 20:52:17 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 9m 42s, session: 0s) on naboo at 5312 6429 - playerLoggedIn
Wed Feb 19 20:54:17 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 11m 43s, session: 2m 0s) on naboo at 5312 6429 - playerLoggedOut
Wed Feb 19 20:54:44 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 51m 27s, session: 0s) on naboo at 5179 6510 - playerLoggedIn
Wed Feb 19 20:56:32 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 53m 14s, session: 1m 46s) on naboo at 5134 6538 - playerLoggedOut
Wed Feb 19 21:04:54 2025 [ServerEventAutomation] playerEvent Holi (account_id: 51, oid: 281475004488546, played: 3h 29m 18s, session: 3h 29m 17s) on corellia at -137 -4871 - playerLoggedOut
Thu Feb 20 00:38:24 2025 [ServerEventAutomation] playerEvent Luke (account_id: 1, oid: 281475003403533, played: 14h 44m 12s, session: 0s) on corellia at -121 -5722 - playerLoggedIn
Thu Feb 20 00:39:07 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 4m 32s, session: 0s) on corellia at 154 -5962 - playerLoggedIn
Thu Feb 20 00:41:36 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 7m 0s, session: 2m 27s) on corellia at 154 -5962 - playerLoggedOut
Thu Feb 20 00:41:37 2025 [ServerEventAutomation] playerEvent Luke (account_id: 1, oid: 281475003403533, played: 14h 47m 25s, session: 3m 12s) on corellia at -121 -5722 - playerLoggedOut
Thu Feb 20 00:48:23 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 7m 0s, session: 0s) on corellia at 154 -5962 - playerLoggedOut
Thu Feb 20 00:48:24 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 7m 1s, session: 0s) on corellia at 154 -5962 - playerLoggedIn
Thu Feb 20 00:49:07 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 7m 44s, session: 43s) on corellia at 154 -5962 - playerLoggedOut
Thu Feb 20 00:49:10 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 7m 45s, session: 0s) on corellia at 154 -5962 - playerLoggedIn
Thu Feb 20 00:49:38 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475003593187, played: 1d 2h 33m 30s, session: 0s) on corellia at -114 -5739 - playerLoggedIn
Thu Feb 20 00:57:47 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 16m 22s, session: 8m 37s) on corellia at 168 -5940 - playerLoggedOut
Thu Feb 20 00:58:02 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 16m 23s, session: 0s) on corellia at 168 -5940 - playerLoggedIn
Thu Feb 20 01:04:31 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475003593187, played: 1d 2h 48m 22s, session: 14m 52s) on corellia at -95 -5707 - playerLoggedOut
Thu Feb 20 01:09:05 2025 [ServerEventAutomation] playerEvent Revan-Shan (account_id: 1, oid: 281475000322880, played: 3d 9h 27m 26s, session: 11m 2s) on corellia at -119 -5788 - playerLoggedOut
Thu Feb 20 01:11:27 2025 [ServerEventAutomation] playerEvent Jin (account_id: 1, oid: 281475004617746, played: 1s, session: 0s) on tutorial at 601 2797 - playerLoggedIn
Thu Feb 20 01:12:48 2025 [ServerEventAutomation] playerEvent Jin (account_id: 1, oid: 281475004617746, played: 1m 21s, session: 1m 20s) on tutorial at 601 2797 - playerLoggedOut
Thu Feb 20 01:14:34 2025 [ServerEventAutomation] playerEvent Jin (account_id: 1, oid: 281475004617746, played: 1m 22s, session: 0s) on tutorial at 601 2797 - playerLoggedIn
Thu Feb 20 01:16:32 2025 [ServerEventAutomation] playerEvent Jin (account_id: 1, oid: 281475004617746, played: 3m 21s, session: 1m 59s) on tutorial at 601 2797 - playerLoggedOut
Thu Feb 20 01:17:33 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475004617799, played: 1s, session: 0s) on tutorial at 2695 3397 - playerLoggedIn
Thu Feb 20 01:24:37 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475004617799, played: 7m 4s, session: 7m 3s) on corellia at -140 -4723 - playerLoggedOut
Thu Feb 20 01:30:48 2025 [ServerEventAutomation] playerEvent Cews (account_id: 54, oid: 281475004618009, played: 1s, session: 0s) on tutorial at 965 3900 - playerLoggedIn
Thu Feb 20 01:36:13 2025 [ServerEventAutomation] playerEvent Holi (account_id: 51, oid: 281475004488546, played: 3h 29m 19s, session: 0s) on corellia at -137 -4871 - playerLoggedIn
Thu Feb 20 01:37:59 2025 [ServerEventAutomation] playerEvent Cews (account_id: 54, oid: 281475004618009, played: 7m 10s, session: 7m 9s) on corellia at -139 -4713 - playerLoggedOut
Thu Feb 20 01:38:13 2025 [ServerEventAutomation] playerEvent Odi (account_id: 54, oid: 281475004618059, played: 1s, session: 0s) on tutorial at 3356 2894 - playerLoggedIn
Thu Feb 20 01:39:34 2025 [ServerEventAutomation] playerEvent Odi (account_id: 54, oid: 281475004618059, played: 1m 21s, session: 1m 20s) on corellia at -137 -4714 - playerLoggedOut
Thu Feb 20 02:42:48 2025 [ServerEventAutomation] playerEvent Holi (account_id: 51, oid: 281475004488546, played: 4h 35m 54s, session: 1h 6m 34s) on corellia at -137 -4710 - playerLoggedOut
Thu Feb 20 02:42:55 2025 [ServerEventAutomation] playerEvent Cia (account_id: 51, oid: 281475004486545, played: 41m 50s, session: 0s) on corellia at -101 -4660 - playerLoggedIn
Thu Feb 20 03:03:09 2025 [ServerEventAutomation] playerEvent Odi (account_id: 54, oid: 281475004618059, played: 1m 22s, session: 0s) on corellia at -137 -4714 - playerLoggedIn
Thu Feb 20 03:07:29 2025 [ServerEventAutomation] playerEvent Girpa (account_id: 54, oid: 281475004618435, played: 1s, session: 0s) on tutorial at 2769 143 - playerLoggedIn
Thu Feb 20 03:12:02 2025 [ServerEventAutomation] playerEvent Odi (account_id: 54, oid: 281475004618059, played: 10m 14s, session: 8m 52s) on corellia at -125 -5168 - playerLoggedOut
Thu Feb 20 03:12:08 2025 [ServerEventAutomation] playerEvent Girpa (account_id: 54, oid: 281475004618435, played: 4m 38s, session: 4m 37s) on tutorial at 2769 143 - playerLoggedOut
Thu Feb 20 03:12:22 2025 [ServerEventAutomation] playerEvent Odi (account_id: 54, oid: 281475004618059, played: 10m 15s, session: 0s) on corellia at -125 -5168 - playerLoggedIn
Thu Feb 20 03:27:10 2025 [ServerEventAutomation] playerEvent Cia (account_id: 51, oid: 281475004486545, played: 1h 26m 3s, session: 44m 13s) on corellia at -137 -4713 - playerLoggedOut
Thu Feb 20 03:27:10 2025 [ServerEventAutomation] playerEvent Cia (account_id: 51, oid: 281475004486545, played: 1h 26m 4s, session: 0s) on corellia at -137 -4713 - playerLoggedIn
Thu Feb 20 03:43:59 2025 [ServerEventAutomation] playerEvent Odi (account_id: 54, oid: 281475004618059, played: 41m 52s, session: 31m 36s) on dathomir at -4003 47 - playerLoggedOut
Thu Feb 20 03:44:05 2025 [ServerEventAutomation] playerEvent Girpa (account_id: 54, oid: 281475004618435, played: 4m 39s, session: 0s) on tutorial at 2769 143 - playerLoggedIn
Thu Feb 20 04:13:08 2025 [ServerEventAutomation] playerEvent Eva (account_id: 54, oid: 281475004622043, played: 1s, session: 0s) on tutorial at 1652 3837 - playerLoggedIn
Thu Feb 20 04:14:35 2025 [ServerEventAutomation] playerEvent Eva (account_id: 54, oid: 281475004622043, played: 1m 27s, session: 1m 26s) on naboo at -4874 4145 - playerLoggedOut
Thu Feb 20 04:14:39 2025 [ServerEventAutomation] playerEvent Girpa (account_id: 54, oid: 281475004618435, played: 35m 12s, session: 30m 32s) on naboo at -6153 -1674 - playerLoggedOut
Thu Feb 20 06:49:14 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 5h 19m 57s, session: 0s) on naboo at 4868 6094 - playerLoggedIn
Thu Feb 20 06:49:38 2025 [ServerEventAutomation] playerEvent Row'ena (account_id: 39, oid: 281475003584246, played: 1d 2h 18m 2s, session: 0s) on corellia at -134 -5629 - playerLoggedIn
Thu Feb 20 06:49:51 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 3h 53m 15s, session: 0s) on naboo at 5134 6538 - playerLoggedIn
Thu Feb 20 06:52:43 2025 [ServerEventAutomation] playerEvent wyatt (account_id: 46, oid: 281475004349354, played: 2h 54m 30s, session: 0s) on naboo at 4880 6064 - playerLoggedIn
Thu Feb 20 06:53:13 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 5h 19m 30s, session: 0s) on naboo at 4884 6094 - playerLoggedIn
Thu Feb 20 06:54:51 2025 [ServerEventAutomation] playerEvent Isa'Bella (account_id: 39, oid: 281475003589678, played: 17h 15m 12s, session: 0s) on corellia at -132 -5625 - playerLoggedIn
Thu Feb 20 07:01:50 2025 [ServerEventAutomation] playerEvent Jasmine (account_id: 39, oid: 281475004350157, played: 3h 48m 35s, session: 0s) on corellia at -133 -5622 - playerLoggedIn
Thu Feb 20 07:08:36 2025 [ServerEventAutomation] playerEvent Kit (account_id: 39, oid: 281475003592840, played: 7h 8m 5s, session: 0s) on corellia at -127 -5626 - playerLoggedIn
Thu Feb 20 07:24:25 2025 [ServerEventAutomation] playerEvent wyatt (account_id: 46, oid: 281475004349354, played: 3h 26m 12s, session: 31m 41s) on naboo at 4879 6065 - playerLoggedOut
Thu Feb 20 08:27:59 2025 [ServerEventAutomation] playerEvent Randolo (account_id: 50, oid: 281475004481186, played: 9m 37s, session: 0s) on tatooine at 3615 -4773 - playerLoggedIn
Thu Feb 20 08:33:23 2025 [ServerEventAutomation] playerEvent Girpa (account_id: 54, oid: 281475004618435, played: 35m 13s, session: 0s) on naboo at -6152 -1672 - playerLoggedIn
Thu Feb 20 08:40:37 2025 [ServerEventAutomation] playerEvent Eva (account_id: 54, oid: 281475004622043, played: 1m 28s, session: 0s) on naboo at -4874 4145 - playerLoggedIn
Thu Feb 20 08:42:06 2025 [ServerEventAutomation] playerEvent Eva (account_id: 54, oid: 281475004622043, played: 2m 55s, session: 1m 27s) on naboo at -4867 4203 - playerLoggedOut
Thu Feb 20 08:42:10 2025 [ServerEventAutomation] playerEvent Girpa (account_id: 54, oid: 281475004618435, played: 43m 59s, session: 8m 46s) on naboo at -4872 4142 - playerLoggedOut
Thu Feb 20 08:51:06 2025 [ServerEventAutomation] playerEvent Kit (account_id: 39, oid: 281475003592840, played: 8h 50m 31s, session: 1h 42m 26s) on corellia at -125 -5621 - playerLoggedOut
Thu Feb 20 08:57:35 2025 [ServerEventAutomation] playerEvent Jasmine (account_id: 39, oid: 281475004350157, played: 5h 44m 17s, session: 1h 55m 42s) on corellia at -133 -5622 - playerLoggedOut
Thu Feb 20 08:57:38 2025 [ServerEventAutomation] playerEvent Isa'Bella (account_id: 39, oid: 281475003589678, played: 19h 17m 58s, session: 2h 2m 45s) on corellia at -133 -5625 - playerLoggedOut
Thu Feb 20 08:57:39 2025 [ServerEventAutomation] playerEvent Row'ena (account_id: 39, oid: 281475003584246, played: 1d 4h 26m 0s, session: 2h 7m 57s) on corellia at -127 -5624 - playerLoggedOut
Thu Feb 20 09:04:59 2025 [ServerEventAutomation] playerEvent Dustrider (account_id: 14, oid: 281474997512981, played: 11h 14m 17s, session: 0s) on naboo at -5176 4275 - playerLoggedIn
Thu Feb 20 09:05:51 2025 [ServerEventAutomation] playerEvent Dustrider (account_id: 14, oid: 281474997512981, played: 11h 15m 9s, session: 51s) on naboo at -5176 4275 - playerLoggedOut
Thu Feb 20 09:06:28 2025 [ServerEventAutomation] playerEvent Figo (account_id: 37, oid: 281475004046527, played: 4h 9m 53s, session: 0s) on corellia at -57 -4967 - playerLoggedIn
Thu Feb 20 09:09:08 2025 [ServerEventAutomation] playerEvent Figo (account_id: 37, oid: 281475004046527, played: 4h 12m 32s, session: 2m 38s) on corellia at -57 -4967 - playerLoggedOut
Thu Feb 20 09:18:20 2025 [ServerEventAutomation] playerEvent Isa'Bella (account_id: 39, oid: 281475003589678, played: 19h 17m 59s, session: 0s) on corellia at -133 -5625 - playerLoggedIn
Thu Feb 20 09:22:25 2025 [ServerEventAutomation] playerEvent Jasmine (account_id: 39, oid: 281475004350157, played: 5h 44m 18s, session: 0s) on corellia at -133 -5622 - playerLoggedIn
Thu Feb 20 09:24:00 2025 [ServerEventAutomation] playerEvent Jaybad (account_id: 53, oid: 281475004497288, played: 21m 27s, session: 0s) on corellia at -476 -4498 - playerLoggedIn
Thu Feb 20 09:29:06 2025 [ServerEventAutomation] playerEvent Kit (account_id: 39, oid: 281475003592840, played: 8h 50m 32s, session: 0s) on corellia at -125 -5621 - playerLoggedIn
Thu Feb 20 10:09:59 2025 [ServerEventAutomation] playerEvent Kit (account_id: 39, oid: 281475003592840, played: 9h 31m 24s, session: 40m 51s) on corellia at -138 -5626 - playerLoggedOut
Thu Feb 20 10:10:25 2025 [ServerEventAutomation] playerEvent Zaria (account_id: 39, oid: 281475003891289, played: 43m 17s, session: 0s) on corellia at -72 -5703 - playerLoggedIn
Thu Feb 20 10:13:51 2025 [ServerEventAutomation] playerEvent Zaria (account_id: 39, oid: 281475003891289, played: 46m 42s, session: 3m 25s) on corellia at -44 -5856 - playerLoggedOut
Thu Feb 20 10:15:53 2025 [ServerEventAutomation] playerEvent Row'ena (account_id: 39, oid: 281475003584246, played: 1d 4h 26m 1s, session: 0s) on corellia at -127 -5624 - playerLoggedIn
Thu Feb 20 10:26:33 2025 [ServerEventAutomation] playerEvent Zaria (account_id: 39, oid: 281475003891289, played: 46m 43s, session: 0s) on corellia at -44 -5856 - playerLoggedIn
Thu Feb 20 10:50:12 2025 [ServerEventAutomation] playerEvent Zaria (account_id: 39, oid: 281475003891289, played: 1h 10m 21s, session: 23m 37s) on corellia at -60 -5872 - playerLoggedOut
Thu Feb 20 10:52:59 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 7h 56m 4s, session: 4h 2m 49s) on naboo at 4871 6082 - playerLoggedOut
Thu Feb 20 10:53:04 2025 [ServerEventAutomation] playerEvent Row'ena (account_id: 39, oid: 281475003584246, played: 1d 5h 3m 11s, session: 37m 9s) on corellia at -140 -5841 - playerLoggedOut
Thu Feb 20 10:53:20 2025 [ServerEventAutomation] playerEvent Kit (account_id: 39, oid: 281475003592840, played: 9h 31m 25s, session: 0s) on corellia at -138 -5626 - playerLoggedIn
Thu Feb 20 10:54:08 2025 [ServerEventAutomation] playerEvent Randolo (account_id: 50, oid: 281475004481186, played: 2h 35m 27s, session: 2h 25m 50s) on dantooine at -621 2495 - playerLoggedOut
Thu Feb 20 11:01:49 2025 [ServerEventAutomation] playerEvent Kit (account_id: 39, oid: 281475003592840, played: 9h 39m 54s, session: 8m 28s) on corellia at -88 -5864 - playerLoggedOut
Thu Feb 20 11:10:07 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 35m 50s, session: 0s) on talus at 4448 5317 - playerLoggedIn
Thu Feb 20 11:16:40 2025 [ServerEventAutomation] playerEvent Jasmine (account_id: 39, oid: 281475004350157, played: 7h 38m 31s, session: 1h 54m 12s) on corellia at -134 -5622 - playerLoggedOut
Thu Feb 20 11:19:14 2025 [ServerEventAutomation] playerEvent Isa'Bella (account_id: 39, oid: 281475003589678, played: 21h 18m 51s, session: 2h 0m 52s) on corellia at -132 -5625 - playerLoggedOut
Thu Feb 20 11:27:15 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 7h 56m 5s, session: 0s) on naboo at 4871 6082 - playerLoggedIn
Thu Feb 20 11:30:41 2025 [ServerEventAutomation] playerEvent Cia (account_id: 51, oid: 281475004486545, played: 9h 28m 57s, session: 8h 2m 52s) on corellia at -7393 -3960 - playerLoggedOut
Thu Feb 20 11:32:02 2025 [ServerEventAutomation] playerEvent Zabeen (account_id: 51, oid: 281475004638431, played: 1s, session: 0s) on tutorial at 3749 2832 - playerLoggedIn
Thu Feb 20 11:57:37 2025 [ServerEventAutomation] playerEvent Zabeen (account_id: 51, oid: 281475004638431, played: 25m 35s, session: 25m 34s) on corellia at -20 -4461 - playerLoggedOut
Thu Feb 20 11:59:47 2025 [ServerEventAutomation] playerEvent Koko (account_id: 51, oid: 281475004639350, played: 1s, session: 0s) on tutorial at 4445 3494 - playerLoggedIn
Thu Feb 20 12:08:24 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 1h 34m 3s, session: 58m 12s) on naboo at 4871 6062 - playerLoggedOut
Thu Feb 20 12:08:29 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 5m 28s, session: 0s) on naboo at 4874 6064 - playerLoggedIn
Thu Feb 20 12:16:46 2025 [ServerEventAutomation] playerEvent Koko (account_id: 51, oid: 281475004639350, played: 16m 58s, session: 16m 57s) on corellia at 178 -4765 - playerLoggedOut
Thu Feb 20 12:19:55 2025 [ServerEventAutomation] playerEvent Reke (account_id: 51, oid: 281475004640943, played: 1s, session: 0s) on tutorial at 2802 2971 - playerLoggedIn
Thu Feb 20 12:22:26 2025 [ServerEventAutomation] playerEvent Clam (account_id: 2, oid: 281474998142109, played: 2d 8h 53m 32s, session: 0s) on dantooine at -2985 3932 - playerLoggedIn
Thu Feb 20 12:25:56 2025 [ServerEventAutomation] playerEvent Clam (account_id: 2, oid: 281474998142109, played: 2d 8h 57m 1s, session: 3m 29s) on dantooine at -637 2498 - playerLoggedOut
Thu Feb 20 12:25:59 2025 [ServerEventAutomation] playerEvent Booti (account_id: 2, oid: 281474995628647, played: 1d 8h 37m 8s, session: 0s) on tatooine at 50 -5341 - playerLoggedIn
Thu Feb 20 12:30:22 2025 [ServerEventAutomation] playerEvent Unarmed (account_id: 49, oid: 281475004642495, played: 1s, session: 0s) on tutorial at 1722 4486 - playerLoggedIn
Thu Feb 20 12:36:15 2025 [ServerEventAutomation] playerEvent Booti (account_id: 2, oid: 281474995628647, played: 1d 8h 47m 23s, session: 10m 14s) on yavin4 at -5539 4913 - playerLoggedOut
Thu Feb 20 12:36:24 2025 [ServerEventAutomation] playerEvent Clam (account_id: 2, oid: 281474998142109, played: 2d 8h 57m 2s, session: 0s) on dantooine at -637 2498 - playerLoggedIn
Thu Feb 20 12:39:30 2025 [ServerEventAutomation] playerEvent Jaybad (account_id: 53, oid: 281475004497288, played: 3h 36m 35s, session: 3h 15m 7s) on corellia at -5026 -2262 - playerLoggedOut
Thu Feb 20 12:39:30 2025 [ServerEventAutomation] playerEvent Jaybad (account_id: 53, oid: 281475004497288, played: 3h 36m 35s, session: 3h 15m 7s) on corellia at -5026 -2262 - playerLoggedOut
Thu Feb 20 12:43:11 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 11m 26s, session: 0s) on tatooine at 3530 -4798 - playerLoggedIn
Thu Feb 20 12:49:16 2025 [ServerEventAutomation] playerEvent Clam (account_id: 2, oid: 281474998142109, played: 2d 9h 9m 53s, session: 12m 51s) on dantooine at -631 2482 - playerLoggedOut
Thu Feb 20 12:52:20 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 49m 16s, session: 43m 48s) on naboo at 4873 6063 - playerLoggedOut
Thu Feb 20 12:52:27 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 20m 41s, session: 9m 14s) on tatooine at 3531 -4796 - playerLoggedOut
Thu Feb 20 12:54:43 2025 [ServerEventAutomation] playerEvent Yuli (account_id: 47, oid: 281475004645095, played: 1s, session: 0s) on tutorial at 1457 4542 - playerLoggedIn
Thu Feb 20 12:56:20 2025 [ServerEventAutomation] playerEvent Clam (account_id: 2, oid: 281475004645188, played: 1s, session: 0s) on tutorial at 1690 3635 - playerLoggedIn
Thu Feb 20 12:56:23 2025 [ServerEventAutomation] playerEvent Jaybad (account_id: 53, oid: 281475004497288, played: 3h 36m 36s, session: 0s) on corellia at -5026 -2262 - playerLoggedIn
Thu Feb 20 12:58:03 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 11h 28m 31s, session: 6h 8m 34s) on naboo at 4878 6064 - playerLoggedOut
Thu Feb 20 12:58:06 2025 [ServerEventAutomation] playerEvent wyatt (account_id: 46, oid: 281475004349354, played: 3h 26m 13s, session: 0s) on naboo at 4879 6065 - playerLoggedIn
Thu Feb 20 12:58:08 2025 [ServerEventAutomation] playerEvent wyatt (account_id: 46, oid: 281475004349354, played: 3h 26m 15s, session: 2s) on naboo at 4879 6065 - playerLoggedOut
Thu Feb 20 12:59:30 2025 [ServerEventAutomation] playerEvent wyatt (account_id: 46, oid: 281475004349354, played: 3h 26m 16s, session: 0s) on naboo at 4879 6065 - playerLoggedIn
Thu Feb 20 13:03:21 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 27s, session: 6h 9m 56s) on naboo at 4870 6063 - playerLoggedOut
Thu Feb 20 13:03:25 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 11h 28m 32s, session: 0s) on naboo at 4878 6064 - playerLoggedIn
Thu Feb 20 13:03:25 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 11h 28m 32s, session: 0s) on naboo at 4878 6064 - playerLoggedOut
Thu Feb 20 13:04:12 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 11h 28m 33s, session: 0s) on naboo at 4878 6064 - playerLoggedIn
Thu Feb 20 13:10:37 2025 [ServerEventAutomation] playerEvent Unarmed (account_id: 49, oid: 281475004642495, played: 40m 13s, session: 40m 12s) on naboo at -4876 4144 - playerLoggedOut
Thu Feb 20 13:11:58 2025 [ServerEventAutomation] playerEvent Girly (account_id: 49, oid: 281475004419622, played: 3h 34m 16s, session: 0s) on corellia at -375 -4699 - playerLoggedOut
Thu Feb 20 13:11:58 2025 [ServerEventAutomation] playerEvent Girly (account_id: 49, oid: 281475004419622, played: 3h 34m 17s, session: 0s) on corellia at -375 -4699 - playerLoggedIn
Thu Feb 20 13:12:27 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 20m 42s, session: 0s) on tatooine at 3531 -4796 - playerLoggedIn
Thu Feb 20 13:12:38 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 11h 36m 59s, session: 8m 26s) on naboo at 4881 6062 - playerLoggedOut
Thu Feb 20 13:12:47 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 28s, session: 0s) on naboo at 4870 6063 - playerLoggedIn
Thu Feb 20 13:12:47 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 28s, session: 0s) on naboo at 4870 6063 - playerLoggedOut
Thu Feb 20 13:13:31 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 21m 45s, session: 1m 3s) on tatooine at 3549 -4790 - playerLoggedOut
Thu Feb 20 13:13:31 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 21m 46s, session: 0s) on tatooine at 3549 -4790 - playerLoggedIn
Thu Feb 20 13:13:45 2025 [ServerEventAutomation] playerEvent Yuli (account_id: 47, oid: 281475004645095, played: 19m 2s, session: 19m 1s) on naboo at 4873 6065 - playerLoggedOut
Thu Feb 20 13:13:50 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 49m 17s, session: 0s) on naboo at 4873 6063 - playerLoggedIn
Thu Feb 20 13:13:50 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 49m 17s, session: 0s) on naboo at 4873 6063 - playerLoggedOut
Thu Feb 20 13:13:56 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 29s, session: 0s) on naboo at 4870 6063 - playerLoggedIn
Thu Feb 20 13:13:59 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 32s, session: 3s) on naboo at 4870 6063 - playerLoggedOut
Thu Feb 20 13:17:38 2025 [ServerEventAutomation] playerEvent wyatt (account_id: 46, oid: 281475004349354, played: 3h 44m 24s, session: 18m 8s) on naboo at 4877 6064 - playerLoggedOut
